Matricule;Annee;Mois;Statut;Indice;NBI;Libelle;Code;Heures;Heures.Sup.;Temps.de.travail;quotite.moyenne.orig;Base;Nb.Unite;Taux;Montant;Debut;Fin;Type;Service;Emploi;Grade;quotite;quotite.moyenne;Annee.rappel;Mois.rappel
010544;2013;3;TITULAIRE;338;15;HEURES SUPPL. DE NUIT;1930;178,67;27;100;1;26,94;0;2;53,88;;;T;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;3;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;178,67;27;100;1;13,47;0;10,5;141,44;;2013-02-28;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;3;TITULAIRE;338;15;HEURES SUPPL. DIMANCHE JF;1920;178,67;27;100;1;22,45;0;10,5;235,73;;2013-02-28;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;3;TITULAIRE;338;15;HEURES SUPPL. DE NUIT;1930;178,67;27;100;1;26,94;0;4;107,76;;2013-02-28;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;4;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;161,67;10;100;1;13,47;0;9,5;127,97;;2013-03-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;4;TITULAIRE;338;15;HEURES SUPPL. DE NUIT;1930;161,67;10;100;1;26,94;0;0,5;13,47;;2013-03-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;5;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;166,17;2,5;100;1;13,47;0;2,5;33,68;;2013-04-30;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;6;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;154,67;3;100;1;13,47;0;3;40,41;;2013-05-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;7;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;167,17;15,5;100;1;13,47;0;10,5;141,44;;2013-06-30;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;7;TITULAIRE;338;15;HEURES SUPPL. DIMANCHE JF;1920;167,17;15,5;100;1;22,45;0;1,5;33,68;;2013-06-30;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;7;TITULAIRE;338;15;HEURES SUPPL. DE NUIT;1930;167,17;15,5;100;1;26,94;0;3,5;94,29;;2013-06-30;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;8;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;164,67;13;100;1;13,47;0;4;53,88;;2013-07-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;8;TITULAIRE;338;15;HEURES SUPPL. DIMANCHE JF;1920;164,67;13;100;1;22,45;0;7;157,15;;2013-07-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;8;TITULAIRE;338;15;HEURES SUPPL. DE NUIT;1930;164,67;13;100;1;26,94;0;2;53,88;;2013-07-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;9;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;173,17;21,5;100;1;13,47;0;13;175,11;;2013-08-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;9;TITULAIRE;338;15;HEURES SUPPL. DIMANCHE JF;1920;173,17;21,5;100;1;22,45;0;4,5;101,03;;2013-08-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;9;TITULAIRE;338;15;HEURES SUPPL. DE NUIT;1930;173,17;21,5;100;1;26,94;0;4;107,76;;2013-08-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;10;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;172,17;20,5;100;1;13,47;0;11,5;154,91;;2013-09-30;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;10;TITULAIRE;338;15;HEURES SUPPL. DIMANCHE JF;1920;172,17;20,5;100;1;22,45;0;7;157,15;;2013-09-30;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;10;TITULAIRE;338;15;HEURES SUPPL. DE NUIT;1930;172,17;20,5;100;1;26,94;0;2;53,88;;2013-09-30;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;11;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;173,67;22;100;1;13,47;0;12;161,64;;2013-10-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;11;TITULAIRE;338;15;HEURES SUPPL. DIMANCHE JF;1920;173,67;22;100;1;22,45;0;3;67,35;;2013-10-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;11;TITULAIRE;338;15;HEURES SUPPL. DE NUIT;1930;173,67;22;100;1;26,94;0;7;188,58;;2013-10-31;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;12;TITULAIRE;338;15;HEURES SUPPL.  = 14 H;1900;162,17;10,5;100;1;13,47;0;7;94,29;;2013-11-30;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010544;2013;12;TITULAIRE;338;15;HEURES SUPPL. DE NUIT;1930;162,17;10,5;100;1;26,94;0;3,5;94,29;;2013-11-30;R;EQUIPE SIGNALISATION;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
010545;2009;1;TITULAIRE;292;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;12;100;1;0,11;0;12;1,32;;2008-08-31;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2009;6;TITULAIRE;292;0;HEURES SUPPL. DIMANCHE JF;1920;157,67;6;100;1;15,69;0;6;94,14;;2009-05-31;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2009;7;TITULAIRE;294;0;HEURES SUPPL. DIMANCHE JF;1920;157,67;6;100;1;15,69;0;6;94,14;;2009-06-30;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2010;7;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;163,67;12;100;1;11,2;0;7;78,4;;2010-06-30;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2010;7;TITULAIRE;295;0;HEURES SUPPL. DIMANCHE JF;1920;163,67;12;100;1;18,67;0;5;93,35;;2010-06-30;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2010;10;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;165,67;14;100;1;11,26;0;6;67,56;;2010-08-31;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2010;10;TITULAIRE;295;0;HEURES SUPPL. DIMANCHE JF;1920;165,67;14;100;1;18,76;0;8;150,08;;2010-08-31;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2010;11;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;160,67;9;100;1;11,26;0;4;45,04;;2010-10-31;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2010;11;TITULAIRE;295;0;HEURES SUPPL. DIMANCHE JF;1920;160,67;9;100;1;18,76;0;5;93,8;;2010-10-31;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2010;12;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;159,67;8;100;1;11,26;0;4;45,04;;2010-11-30;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010545;2010;12;TITULAIRE;295;0;HEURES SUPPL. DIMANCHE JF;1920;159,67;8;100;1;18,76;0;4;75,04;;2010-11-30;R;SECTEUR ADMINISTRATION;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010546;2009;1;TITULAIRE;318;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;7,75;100;1;0,06;0;5;0,3;;2008-09-30;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.2 CL;ADJT.TECH.PRINC.2 CL;1;1;;
010546;2009;1;TITULAIRE;318;0;HEURES SUPPL. DE NUIT;1930;151,67;7,75;100;1;0,07;0;2,75;0,19;;2008-10-31;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.2 CL;ADJT.TECH.PRINC.2 CL;1;1;;
010546;2009;7;TITULAIRE;328;0;HEURES SUPPL. DIMANCHE JF;1920;155,17;3,5;100;1;17,63;0;3,5;61,71;;2009-06-30;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.2 CL;ADJT.TECH.PRINC.2 CL;1;1;;
010546;2009;9;TITULAIRE;328;0;HEURES SUPPL. DIMANCHE JF;1920;156,67;5;100;1;17,71;0;2;35,42;;2009-08-31;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.2 CL;ADJT.TECH.PRINC.2 CL;1;1;;
010546;2009;9;TITULAIRE;328;0;HEURES SUPPL. DE NUIT;1930;156,67;5;100;1;21,26;0;3;63,78;;2009-08-31;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.2 CL;ADJT.TECH.PRINC.2 CL;1;1;;
010546;2009;10;TITULAIRE;328;0;HEURES SUPPL. DIMANCHE JF;1920;152,67;1;100;1;17,71;0;1;17,71;;2009-09-30;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.2 CL;ADJT.TECH.PRINC.2 CL;1;1;;
010546;2010;9;TITULAIRE;328;0;HEURES SUPPL. DIMANCHE JF;1920;153,17;1,5;100;1;20,86;0;1,5;31,29;;2010-08-31;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.2 CL;ADJT.TECH.PRINC.2 CL;1;1;;
010546;2010;12;TITULAIRE;328;0;HEURES SUPPL. DE NUIT;1930;152,67;1;100;1;25,03;0;1;25,03;;2010-11-30;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.2 CL;ADJT.TECH.PRINC.2 CL;1;1;;
010546;2011;1;TITULAIRE;328;0;HEURES SUPPL. DIMANCHE JF;1920;158,67;7;100;1;20,86;0;7;146,02;;2010-12-31;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.2 CL;ADJT.TECH.PRINC.2 CL;1;1;;
010546;2011;9;TITULAIRE;347;0;HEURES SUPPL. DE NUIT;1930;152,67;1;100;1;26,48;0;1;26,48;;2011-08-31;R;EQUIPE SIGNALISATION;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
010546;2012;5;TITULAIRE;347;0;HEURES SUPPL. DE NUIT;1930;153,67;2;100;1;26,48;0;2;52,96;;2012-04-30;R;EQUIPE SIGNALISATION;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
010546;2012;7;TITULAIRE;347;0;HEURES SUPPL. DIMANCHE JF;1920;154,17;2,5;100;1;22,07;0;1,5;33,11;;2012-06-30;R;EQUIPE SIGNALISATION;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
010546;2012;7;TITULAIRE;347;0;HEURES SUPPL. DE NUIT;1930;154,17;2,5;100;1;26,48;0;1;26,48;;2012-06-30;R;EQUIPE SIGNALISATION;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
010546;2012;9;TITULAIRE;347;0;HEURES SUPPL. DIMANCHE JF;1920;152,67;1;100;1;22,07;0;1;22,07;;2012-08-31;R;EQUIPE SIGNALISATION;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
010546;2012;12;TITULAIRE;347;0;HEURES SUPPL. DIMANCHE JF;1920;152,67;1;100;1;22,07;0;1;22,07;;2012-11-30;R;BRIGADE D INTERVENTION RAPIDE 1;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
010546;2013;5;TITULAIRE;347;0;HEURES SUPPL. DE NUIT;1930;152,67;1;100;1;26,48;0;1;26,48;;2013-04-30;R;BRIGADE D INTERVENTION RAPIDE 1;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
010546;2013;6;TITULAIRE;360;0;HEURES SUPPL. DIMANCHE JF;1920;157,17;5,5;100;1;22,07;0;3;66,21;;2013-05-31;R;BRIGADE D INTERVENTION RAPIDE 1;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
010546;2013;6;TITULAIRE;360;0;HEURES SUPPL. DE NUIT;1930;157,17;5,5;100;1;26,48;0;2,5;66,2;;2013-05-31;R;BRIGADE D INTERVENTION RAPIDE 1;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
010548;2009;1;TITULAIRE;292;0;HEURES SUPPL.  = 14 H;1900;158,67;27,5;100;1;0,08;0;6;0,48;;2008-07-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2009;1;TITULAIRE;292;0;HEURES SUPPL.  = 14 H;1900;158,67;27,5;100;1;0,08;0;3;0,24;;2008-08-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2009;1;TITULAIRE;292;0;HEURES SUPPL. DIMANCHE JF;1920;158,67;27,5;100;1;0,11;0;10,5;1,16;;2008-11-30;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2009;1;TITULAIRE;292;0;HEURES SUPPL. DIMANCHE JF;1920;158,67;27,5;100;1;15,69;0;7;109,83;;2008-12-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2009;1;TITULAIRE;292;0;HEURES SUPPL. DE NUIT;1930;158,67;27,5;100;1;0,13;0;1;0,13;;2008-07-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2009;8;TITULAIRE;294;0;HEURES SUPPL.  = 14 H;1900;154,17;2,5;100;1;11,13;0;2,5;27,83;;2009-07-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2009;11;TITULAIRE;295;0;HEURES SUPPL. DIMANCHE JF;1920;155,67;4;100;1;15,98;0;4;63,92;;2009-10-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2009;12;TITULAIRE;295;0;HEURES SUPPL. DIMANCHE JF;1920;157,67;6;100;1;15,98;0;6;95,88;;2009-11-30;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2010;1;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;154,17;2,5;100;1;11,2;0;2,5;28;;2009-12-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2010;4;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;154,17;2,5;100;1;11,2;0;2,5;28;;2010-03-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2011;8;TITULAIRE;298;0;HEURES SUPPL.  = 14 H;1900;152,67;1;100;1;11,37;0;1;11,37;;2011-07-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2011;10;TITULAIRE;300;0;HEURES SUPPL. DIMANCHE JF;1920;152,17;9,5;100;1;18,95;0;0,5;9,48;;2011-09-30;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2011;11;TITULAIRE;300;0;HEURES SUPPL.  = 14 H;1900;153,67;2;100;1;11,45;0;2;22,9;;2011-10-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2012;9;TITULAIRE;312;0;HEURES SUPPL. DIMANCHE JF;1920;157,67;6;100;1;19,84;0;6;119,04;;2012-08-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2012;10;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;154,17;7,5;100;1;11,91;0;1,5;17,87;;2012-09-30;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2012;10;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;154,17;7,5;100;1;23,81;0;1;23,81;;2012-09-30;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2012;11;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;157,17;5,5;100;1;11,91;0;2,5;29,78;;2012-10-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2012;11;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;157,17;5,5;100;1;23,81;0;3;71,43;;2012-10-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2013;1;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;154,17;2,5;100;1;11,91;0;2,5;29,78;;2012-12-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2013;4;TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;163,17;11,5;100;1;11,94;0;11,5;137,31;;2013-03-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2013;6;TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;155,67;4;100;1;11,94;0;2;23,88;;2013-05-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2013;6;TITULAIRE;313;0;HEURES SUPPL. DIMANCHE JF;1920;155,67;4;100;1;19,91;0;2;39,82;;2013-05-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2013;8;TITULAIRE;313;0;HEURES SUPPL.  = 14 H;1900;163,67;14;100;1;11,94;0;2;23,88;;2013-07-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2013;8;TITULAIRE;313;0;HEURES SUPPL. DIMANCHE JF;1920;163,67;14;100;1;19,91;0;7;139,37;;2013-07-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2013;8;TITULAIRE;313;0;HEURES SUPPL. DE NUIT;1930;163,67;14;100;1;23,89;0;3;71,67;;2013-07-31;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2013;10;TITULAIRE;314;0;HEURES SUPPL. DIMANCHE JF;1920;152,67;8;100;1;19,91;0;1;19,91;;2013-09-30;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010548;2013;12;TITULAIRE;314;0;HEURES SUPPL.  = 14 H;1900;157,17;5,5;100;1;11,98;0;5,5;65,89;;2013-11-30;R;EQU. CONT. STATIONNEMENT;ADJOINT ADMINIST. 2 CL;ADJOINT ADMINIST. 2 CL;1;1;;
010559;2009;6;TITULAIRE;295;10;HEURES SUPPL.  = 14 H;1900;187,67;36;100;1;11,49;0;1;11,49;;2009-04-30;R;EQUIPE REDACTION;ADJOINT ADMINIST 1 CL;ADJOINT ADMINIST 1 CL;1;1;;
010559;2009;6;TITULAIRE;295;10;HEURES SUPPL.  = 14 H;1900;187,67;36;100;1;11,49;0;14;160,86;;2009-05-31;R;EQUIPE REDACTION;ADJOINT ADMINIST 1 CL;ADJOINT ADMINIST 1 CL;1;1;;
010559;2009;6;TITULAIRE;295;10;HEURES SUPPL. DIMANCHE JF;1920;187,67;36;100;1;16,39;0;21;344,19;;2009-05-31;R;EQUIPE REDACTION;ADJOINT ADMINIST 1 CL;ADJOINT ADMINIST 1 CL;1;1;;
010607;2009;1;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;162,67;19;100;1;0,08;0;3;0,24;;2008-07-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2009;1;TITULAIRE;295;0;HEURES SUPPL. DIMANCHE JF;1920;162,67;19;100;1;0,11;0;4;0,44;;2008-07-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2009;1;TITULAIRE;295;0;HEURES SUPPL. DIMANCHE JF;1920;162,67;19;100;1;15,85;0;11;174,35;;2008-12-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2009;1;TITULAIRE;295;0;HEURES SUPPL. DE NUIT;1930;162,67;19;100;1;0,13;0;1;0,13;;2008-07-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2009;8;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;153,67;4;100;1;11,17;0;2;22,34;;2009-07-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2010;11;TITULAIRE;300;0;HEURES SUPPL. DIMANCHE JF;1920;159,67;8;100;1;18,76;0;8;150,08;;2010-10-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2010;12;TITULAIRE;300;0;HEURES SUPPL. DIMANCHE JF;1920;147,67;-4;100;1;18,76;0;-4;-75,04;;2010-10-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2011;1;TITULAIRE;300;0;HEURES SUPPL.  = 14 H;1900;157,17;5,5;100;1;11,45;0;1,5;17,18;;2010-12-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2011;1;TITULAIRE;300;0;HEURES SUPPL. DIMANCHE JF;1920;157,17;5,5;100;1;19,08;0;4;76,32;;2010-12-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2011;7;TITULAIRE;300;0;HEURES SUPPL. DIMANCHE JF;1920;154,17;2,5;100;1;19,08;0;2,5;47,7;;2011-06-30;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2011;8;TITULAIRE;300;0;HEURES SUPPL.  = 14 H;1900;153,67;6;100;1;11,45;0;2;22,9;;2011-07-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2012;8;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;167,17;15,5;100;1;11,91;0;4;47,64;;2012-07-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2012;8;TITULAIRE;312;0;HEURES SUPPL. DIMANCHE JF;1920;167,17;15,5;100;1;19,84;0;11,5;228,16;;2012-07-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2012;11;TITULAIRE;313;0;HEURES SUPPL. DIMANCHE JF;1920;156,67;5;100;1;19,84;0;5;99,2;;2012-10-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2012;12;TITULAIRE;313;0;HEURES SUPPL. DIMANCHE JF;1920;159,67;8;100;1;19,91;0;8;159,28;;2012-11-30;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2013;11;TITULAIRE;314;0;HEURES SUPPL.  = 14 H;1900;159,67;8;100;1;11,98;0;3;35,94;;2013-10-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2013;11;TITULAIRE;314;0;HEURES SUPPL. DIMANCHE JF;1920;159,67;8;100;1;19,97;0;5;99,85;;2013-10-31;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010607;2013;12;TITULAIRE;314;0;HEURES SUPPL. DIMANCHE JF;1920;159,67;8;100;1;19,97;0;8;159,76;;2013-11-30;R;SECT. DROITS PLACES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010617;2009;1;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;158,67;55,75;100;1;0,08;0;6,5;0,52;;2008-08-31;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010617;2009;1;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;158,67;55,75;100;1;0,08;0;9,5;0,76;;2008-09-30;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
010617;2009;1;TITULAIRE;295;0;HEURES SUPPL.  = 14 H;1900;158,67;55,75;100;1;0,15;0;3;0,45;;2008-11-30;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
